,Query Path,SAT/UNSAT,Depths,Algaroba no pause,Algaroba,Z3,cvc5,Princess
166,../QF_UFDT/20210312-Bouvier/16244608/vlsat3_e07.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,217.0958857536316,154.28393125534058,1201.0
167,../QF_UFDT/20210312-Bouvier/16244604/vlsat3_e36.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,480.9889154434204,1084.437425851822,1201.0
168,../QF_UFDT/20210312-Bouvier/16244613/vlsat3_k09.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",63.88544487953186,56.55812311172485,1201.0,415.8968517780304,1201.0
169,../QF_UFDT/20210312-Bouvier/16244612/vlsat3_e54.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",734.7308344841003,729.0596985816956,176.06497836112976,307.6193594932556,1201.0
170,../QF_UFDT/20210312-Bouvier/16244603/vlsat3_k82.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,924.9675023555756
171,../QF_UFDT/20210312-Bouvier/16244617/vlsat3_k05.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",50.104663610458374,54.496920108795166,1201.0,732.4883358478546,50.8292920589447
172,../QF_UFDT/20210312-Bouvier/16244605/vlsat3_e94.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,908.5835816860199,1201.0,1201.0
173,../QF_UFDT/20210312-Bouvier/16244609/vlsat3_k73.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",664.0046739578247,524.5554559230804,1201.0,1201.0,1201.0
174,../QF_UFDT/20210312-Bouvier/16244614/vlsat3_k42.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",95.21148586273193,100.0507538318634,1201.0,1201.0,1201.0
175,../QF_UFDT/20210312-Bouvier/16244615/vlsat3_e13.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,141.6763117313385,521.3536696434021,1201.0
176,../QF_UFDT/20210312-Bouvier/16244611/vlsat3_e65.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,369.1086366176605,1201.0,1201.0
