,Query Path,length-before,length-after,ratio
84,../blocksworld/blocksworld_from_0_13_3_to_14_2_0_negated_goal_bmc_24.smt2,201,115923,576.7313432835821
85,../blocksworld/blocksworld_from_13_1_5_to_8_4_7_negated_goal_bmc_0.smt2,33,3061,92.75757575757575
86,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_27.smt2,222,146268,658.8648648648649
87,../blocksworld/blocksworld_from_1_21_4_to_17_7_2_negated_goal_bmc_25.smt2,208,138597,666.3317307692307
88,../blocksworld/blocksworld_from_12_7_0_to_11_3_5_negated_goal_bmc_14.smt2,131,50276,383.78625954198475
89,../blocksworld/blocksworld_from_1_2_10_to_13_0_0_negated_goal_bmc_0.smt2,33,1915,58.03030303030303
90,../blocksworld/blocksworld_from_5_1_10_to_4_9_3_negated_goal_bmc_8.smt2,89,21620,242.92134831460675
91,../blocksworld/blocksworld_from_4_0_1_to_1_1_3_negated_goal_bmc_7.smt2,82,12903,157.35365853658536
92,../blocksworld/blocksworld_from_7_2_0_to_7_0_2_negated_goal_bmc_3.smt2,54,5331,98.72222222222223
93,../blocksworld/blocksworld_from_13_0_1_to_11_0_3_negated_goal_bmc_17.smt2,152,63713,419.1644736842105
94,../blocksworld/blocksworld_from_10_5_6_to_13_6_2_negated_goal_bmc_23.smt2,194,114482,590.1134020618557
95,../blocksworld/blocksworld_from_1_6_3_to_9_0_1_negated_goal_bmc_12.smt2,117,33658,287.6752136752137
96,../blocksworld/blocksworld_from_5_9_3_to_13_1_3_negated_goal_bmc_8.smt2,89,22490,252.69662921348313
97,../blocksworld/blocksworld_from_5_8_2_to_8_0_7_negated_goal_bmc_20.smt2,173,84356,487.60693641618496
98,../blocksworld/blocksworld_from_3_5_10_to_17_0_1_negated_goal_bmc_8.smt2,89,23081,259.3370786516854
99,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_4.smt2,61,13275,217.62295081967213
100,../blocksworld/blocksworld_from_2_13_3_to_5_5_8_negated_goal_bmc_13.smt2,124,44606,359.7258064516129
101,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_49.smt2,376,436293,1160.3537234042553
102,../blocksworld/blocksworld_from_3_1_20_to_23_0_1_negated_goal_bmc_6.smt2,75,19459,259.4533333333333
103,../blocksworld/blocksworld_from_5_0_0_to_5_0_0_negated_goal_bmc_8.smt2,89,16022,180.02247191011236
104,../blocksworld/blocksworld_from_12_1_3_to_11_1_4_negated_goal_bmc_2.smt2,47,5516,117.36170212765957
105,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_4.smt2,61,11120,182.29508196721312
106,../blocksworld/blocksworld_from_9_10_3_to_1_0_21_negated_goal_bmc_32.smt2,257,201109,782.5252918287938
107,../blocksworld/blocksworld_from_0_13_3_to_14_2_0_negated_goal_bmc_12.smt2,117,38499,329.05128205128204
108,../blocksworld/blocksworld_from_0_1_3_to_1_1_2_negated_goal_bmc_0.smt2,33,691,20.939393939393938
109,../blocksworld/blocksworld_from_25_0_0_to_9_6_10_negated_goal_bmc_0.smt2,33,4626,140.1818181818182
110,../blocksworld/blocksworld_from_5_10_6_to_18_1_2_negated_goal_bmc_28.smt2,229,158742,693.1965065502184
111,../blocksworld/blocksworld_from_21_0_4_to_10_10_5_negated_goal_bmc_26.smt2,215,145415,676.3488372093024
112,../blocksworld/blocksworld_from_1_7_5_to_6_4_3_negated_goal_bmc_3.smt2,54,6666,123.44444444444444
113,../blocksworld/blocksworld_from_15_3_0_to_3_5_10_negated_goal_bmc_14.smt2,131,50273,383.76335877862596
114,../blocksworld/blocksworld_from_0_18_5_to_17_0_6_negated_goal_bmc_14.smt2,131,54329,414.7251908396947
115,../blocksworld/blocksworld_from_2_5_13_to_12_7_1_negated_goal_bmc_26.smt2,215,138695,645.0930232558139
116,../blocksworld/blocksworld_from_13_0_1_to_11_0_3_negated_goal_bmc_23.smt2,194,105305,542.8092783505155
117,../blocksworld/blocksworld_from_22_0_2_to_9_12_3_negated_goal_bmc_7.smt2,82,22395,273.109756097561
118,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_44.smt2,341,360593,1057.4574780058651
119,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_34.smt2,271,226052,834.140221402214
120,../blocksworld/blocksworld_from_0_6_0_to_5_0_1_negated_goal_bmc_0.smt2,33,997,30.21212121212121
121,../blocksworld/blocksworld_from_2_2_14_to_14_4_0_negated_goal_bmc_27.smt2,222,144757,652.0585585585585
122,../blocksworld/blocksworld_from_11_0_6_to_13_1_3_negated_goal_bmc_16.smt2,145,60666,418.3862068965517
123,../blocksworld/blocksworld_from_1_1_7_to_3_0_6_negated_goal_bmc_6.smt2,75,11943,159.24
124,../blocksworld/blocksworld_from_1_24_0_to_9_16_0_negated_goal_bmc_21.smt2,180,103195,573.3055555555555
125,../blocksworld/blocksworld_from_17_0_1_to_1_10_7_negated_goal_bmc_23.smt2,194,109846,566.2164948453608
126,../blocksworld/blocksworld_from_19_2_0_to_19_0_2_negated_goal_bmc_21.smt2,180,98794,548.8555555555556
127,../blocksworld/blocksworld_from_13_1_5_to_8_4_7_negated_goal_bmc_13.smt2,124,45441,366.4596774193548
128,../blocksworld/blocksworld_from_3_5_0_to_8_0_0_negated_goal_bmc_14.smt2,131,41843,319.412213740458
129,../blocksworld/blocksworld_from_8_1_2_to_6_2_3_negated_goal_bmc_2.smt2,47,4304,91.57446808510639
130,../blocksworld/blocksworld_from_1_0_2_to_1_0_2_negated_goal_bmc_4.smt2,61,5292,86.75409836065573
131,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_20.smt2,173,95003,549.150289017341
132,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_15.smt2,138,58642,424.94202898550725
133,../blocksworld/blocksworld_from_5_1_10_to_4_9_3_negated_goal_bmc_14.smt2,131,48092,367.1145038167939
134,../blocksworld/blocksworld_from_14_1_0_to_5_1_9_negated_goal_bmc_8.smt2,89,21332,239.68539325842696
135,../blocksworld/blocksworld_from_0_0_8_to_1_3_4_negated_goal_bmc_2.smt2,47,3260,69.36170212765957
136,../blocksworld/blocksworld_from_0_2_1_to_3_0_0_negated_goal_bmc_1.smt2,40,1409,35.225
137,../blocksworld/blocksworld_from_5_6_3_to_4_3_7_negated_goal_bmc_18.smt2,159,69406,436.5157232704403
138,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_15.smt2,138,60568,438.8985507246377
139,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_22.smt2,187,109092,583.379679144385
140,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_20.smt2,173,87833,507.70520231213874
141,../blocksworld/blocksworld_from_9_12_5_to_20_1_5_negated_goal_bmc_49.smt2,376,433673,1153.3856382978724
142,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_2.smt2,47,8969,190.82978723404256
143,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_22.smt2,187,105207,562.6042780748663
144,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_13.smt2,124,50178,404.66129032258067
145,../blocksworld/blocksworld_from_6_1_1_to_4_2_2_negated_goal_bmc_7.smt2,82,14027,171.0609756097561
146,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_35.smt2,278,232802,837.4172661870504
147,../blocksworld/blocksworld_from_16_2_1_to_12_6_1_negated_goal_bmc_19.smt2,166,81980,493.855421686747
148,../blocksworld/blocksworld_from_1_5_5_to_1_1_9_negated_goal_bmc_4.smt2,61,8088,132.59016393442624
149,../blocksworld/blocksworld_from_10_7_1_to_8_0_10_negated_goal_bmc_35.smt2,278,227093,816.8812949640288
150,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_17.smt2,152,66734,439.0394736842105
151,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_2.smt2,47,5954,126.68085106382979
152,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_7.smt2,82,22986,280.3170731707317
153,../blocksworld/blocksworld_from_13_1_6_to_8_7_5_negated_goal_bmc_26.smt2,215,137960,641.6744186046511
154,../blocksworld/blocksworld_from_5_3_8_to_14_1_1_negated_goal_bmc_30.smt2,243,168559,693.6584362139918
155,../blocksworld/blocksworld_from_5_7_5_to_8_8_1_negated_goal_bmc_32.smt2,257,192314,748.3035019455253
156,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_26.smt2,215,143156,665.8418604651163
157,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_29.smt2,236,170089,720.7161016949152
158,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_11.smt2,110,36875,335.22727272727275
159,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_15.smt2,138,61543,445.963768115942
160,../blocksworld/blocksworld_from_6_0_2_to_2_5_1_negated_goal_bmc_2.smt2,47,3476,73.95744680851064
161,../blocksworld/blocksworld_from_6_1_11_to_6_0_12_negated_goal_bmc_27.smt2,222,143257,645.3018018018018
162,../blocksworld/blocksworld_from_2_1_9_to_0_9_3_negated_goal_bmc_14.smt2,131,45119,344.41984732824426
163,../blocksworld/blocksworld_from_8_2_4_to_0_3_11_negated_goal_bmc_0.smt2,33,2001,60.63636363636363
164,../blocksworld/blocksworld_from_2_2_14_to_14_4_0_negated_goal_bmc_10.smt2,103,30993,300.90291262135923
165,../blocksworld/blocksworld_from_7_0_15_to_7_2_13_negated_goal_bmc_28.smt2,229,160325,700.1091703056769
166,../blocksworld/blocksworld_from_9_7_0_to_9_6_1_negated_goal_bmc_17.smt2,152,65719,432.3618421052632
167,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_31.smt2,250,187035,748.14
168,../blocksworld/blocksworld_from_5_8_8_to_0_0_21_negated_goal_bmc_2.smt2,47,7214,153.48936170212767
169,../blocksworld/blocksworld_from_7_2_0_to_7_0_2_negated_goal_bmc_0.smt2,33,1311,39.72727272727273
170,../blocksworld/blocksworld_from_0_2_0_to_2_0_0_negated_goal_bmc_3.smt2,54,3465,64.16666666666667
171,../blocksworld/blocksworld_from_3_1_18_to_3_16_3_negated_goal_bmc_25.smt2,208,132761,638.2740384615385
172,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_34.smt2,271,230793,851.6346863468634
173,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_17.smt2,152,65719,432.3618421052632
174,../blocksworld/blocksworld_from_2_0_19_to_2_8_11_negated_goal_bmc_22.smt2,187,105851,566.048128342246
175,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_2.smt2,47,6568,139.74468085106383
176,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_10.smt2,103,33821,328.3592233009709
177,../blocksworld/blocksworld_from_10_4_3_to_1_14_2_negated_goal_bmc_10.smt2,103,29967,290.94174757281553
178,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_11.smt2,110,30404,276.4
179,../blocksworld/blocksworld_from_2_6_2_to_3_4_3_negated_goal_bmc_10.smt2,103,25410,246.6990291262136
180,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_28.smt2,229,157167,686.3187772925764
181,../blocksworld/blocksworld_from_0_9_4_to_3_3_7_negated_goal_bmc_19.smt2,166,75338,453.8433734939759
182,../blocksworld/blocksworld_from_2_4_0_to_0_3_3_negated_goal_bmc_7.smt2,82,13346,162.7560975609756
183,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_7.smt2,82,22688,276.6829268292683
184,../blocksworld/blocksworld_from_11_11_3_to_2_0_23_negated_goal_bmc_17.smt2,152,75142,494.35526315789474
185,../blocksworld/blocksworld_from_2_1_3_to_6_0_0_negated_goal_bmc_6.smt2,75,10909,145.45333333333335
186,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_6.smt2,75,17335,231.13333333333333
187,../blocksworld/blocksworld_from_25_0_0_to_9_6_10_negated_goal_bmc_20.smt2,173,96226,556.2196531791908
188,../blocksworld/blocksworld_from_6_9_0_to_14_0_1_negated_goal_bmc_7.smt2,82,17952,218.9268292682927
189,../blocksworld/blocksworld_from_0_3_6_to_2_0_7_negated_goal_bmc_13.smt2,124,37451,302.0241935483871
190,../blocksworld/blocksworld_from_9_9_2_to_12_5_3_negated_goal_bmc_4.smt2,61,11535,189.0983606557377
191,../blocksworld/blocksworld_from_2_1_11_to_9_3_2_negated_goal_bmc_7.smt2,82,17178,209.4878048780488
192,../blocksworld/blocksworld_from_0_18_1_to_17_2_0_negated_goal_bmc_32.smt2,257,195808,761.8988326848249
193,../blocksworld/blocksworld_from_9_1_7_to_11_1_5_negated_goal_bmc_18.smt2,159,73090,459.685534591195
194,../blocksworld/blocksworld_from_0_4_7_to_4_4_3_negated_goal_bmc_13.smt2,124,38985,314.39516129032256
195,../blocksworld/blocksworld_from_11_0_1_to_11_1_0_negated_goal_bmc_0.smt2,33,1831,55.484848484848484
196,../blocksworld/blocksworld_from_20_0_0_to_17_2_1_negated_goal_bmc_25.smt2,208,129891,624.4759615384615
197,../blocksworld/blocksworld_from_0_7_3_to_8_1_1_negated_goal_bmc_9.smt2,96,22005,229.21875
198,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_3.smt2,54,9825,181.94444444444446
199,../blocksworld/blocksworld_from_18_1_7_to_7_17_2_negated_goal_bmc_42.smt2,327,331186,1012.8012232415903
200,../blocksworld/blocksworld_from_18_0_2_to_1_5_14_negated_goal_bmc_19.smt2,166,83115,500.6927710843373
201,../blocksworld/blocksworld_from_2_0_19_to_2_8_11_negated_goal_bmc_12.smt2,117,42051,359.4102564102564
202,../blocksworld/blocksworld_from_8_10_1_to_5_9_5_negated_goal_bmc_30.smt2,243,175128,720.6913580246913
203,../blocksworld/blocksworld_from_20_0_1_to_1_2_18_negated_goal_bmc_40.smt2,313,294342,940.3897763578275
204,../blocksworld/blocksworld_from_5_10_6_to_18_1_2_negated_goal_bmc_27.smt2,222,149314,672.5855855855856
205,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_5.smt2,68,15241,224.13235294117646
206,../blocksworld/blocksworld_from_21_4_1_to_0_23_3_negated_goal_bmc_50.smt2,383,452297,1180.9321148825065
207,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_9.smt2,96,30208,314.6666666666667
208,../blocksworld/blocksworld_from_10_5_6_to_13_6_2_negated_goal_bmc_20.smt2,173,91382,528.2196531791908
209,../blocksworld/blocksworld_from_24_1_0_to_8_1_16_negated_goal_bmc_21.smt2,180,103830,576.8333333333334
210,../blocksworld/blocksworld_from_23_1_0_to_8_9_7_negated_goal_bmc_1.smt2,40,6159,153.975
211,../blocksworld/blocksworld_from_12_7_0_to_14_5_0_negated_goal_bmc_28.smt2,229,155600,679.4759825327511
212,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_13.smt2,124,43367,349.73387096774195
213,../blocksworld/blocksworld_from_12_1_3_to_11_1_4_negated_goal_bmc_26.smt2,215,132140,614.6046511627907
214,../blocksworld/blocksworld_from_3_0_0_to_1_1_1_negated_goal_bmc_4.smt2,61,5429,89.0
215,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_30.smt2,243,186937,769.2880658436214
216,../blocksworld/blocksworld_from_5_21_0_to_20_6_0_negated_goal_bmc_28.smt2,229,166737,728.1091703056769
217,../blocksworld/blocksworld_from_1_0_2_to_1_0_2_negated_goal_bmc_1.smt2,40,1344,33.6
218,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_19.smt2,166,85409,514.5120481927711
219,../blocksworld/blocksworld_from_0_7_5_to_2_8_2_negated_goal_bmc_19.smt2,166,74259,447.3433734939759
220,../blocksworld/blocksworld_from_14_1_0_to_5_1_9_negated_goal_bmc_0.smt2,33,2356,71.39393939393939
221,../blocksworld/blocksworld_from_8_2_4_to_0_3_11_negated_goal_bmc_18.smt2,159,68889,433.2641509433962
222,../blocksworld/blocksworld_from_0_1_19_to_6_3_11_negated_goal_bmc_29.smt2,236,166835,706.9279661016949
223,../blocksworld/blocksworld_from_18_5_3_to_18_1_7_negated_goal_bmc_16.smt2,145,69210,477.3103448275862
224,../blocksworld/blocksworld_from_7_3_12_to_12_0_10_negated_goal_bmc_42.smt2,327,322102,985.0214067278288
225,../blocksworld/blocksworld_from_12_7_0_to_11_3_5_negated_goal_bmc_29.smt2,236,163616,693.2881355932203
226,../blocksworld/blocksworld_from_2_6_2_to_3_4_3_negated_goal_bmc_7.smt2,82,15198,185.34146341463415
227,../blocksworld/blocksworld_from_16_2_0_to_1_1_16_negated_goal_bmc_33.smt2,264,204781,775.685606060606
228,../blocksworld/blocksworld_from_3_4_6_to_1_9_3_negated_goal_bmc_16.smt2,145,56379,388.82068965517243
229,../blocksworld/blocksworld_from_11_5_0_to_14_0_2_negated_goal_bmc_22.smt2,187,100139,535.5026737967914
230,../blocksworld/blocksworld_from_5_4_17_to_12_6_8_negated_goal_bmc_13.smt2,124,51957,419.008064516129
231,../blocksworld/blocksworld_from_4_4_3_to_4_3_4_negated_goal_bmc_15.smt2,138,49057,355.4855072463768
232,../blocksworld/blocksworld_from_11_1_11_to_5_8_10_negated_goal_bmc_26.smt2,215,143156,665.8418604651163
233,../blocksworld/blocksworld_from_2_4_0_to_0_3_3_negated_goal_bmc_1.smt2,40,1850,46.25
234,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_21.smt2,180,101296,562.7555555555556
235,../blocksworld/blocksworld_from_0_1_15_to_13_1_2_negated_goal_bmc_21.smt2,180,92679,514.8833333333333
236,../blocksworld/blocksworld_from_4_1_4_to_1_0_8_negated_goal_bmc_11.smt2,110,28723,261.1181818181818
237,../blocksworld/blocksworld_from_2_0_7_to_1_1_7_negated_goal_bmc_12.smt2,117,32590,278.54700854700855
238,../blocksworld/blocksworld_from_8_8_1_to_9_4_4_negated_goal_bmc_6.smt2,75,15826,211.01333333333332
239,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_9.smt2,96,22588,235.29166666666666
240,../blocksworld/blocksworld_from_22_0_2_to_9_12_3_negated_goal_bmc_43.smt2,334,339339,1015.9850299401197
241,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_41.smt2,320,318629,995.715625
242,../blocksworld/blocksworld_from_20_2_0_to_13_2_7_negated_goal_bmc_12.smt2,117,43269,369.8205128205128
243,../blocksworld/blocksworld_from_1_14_5_to_17_3_0_negated_goal_bmc_21.smt2,180,96940,538.5555555555555
244,../blocksworld/blocksworld_from_13_2_4_to_13_3_3_negated_goal_bmc_6.smt2,75,16573,220.97333333333333
245,../blocksworld/blocksworld_from_1_9_5_to_13_2_0_negated_goal_bmc_11.smt2,110,32845,298.59090909090907
246,../blocksworld/blocksworld_from_12_2_0_to_5_0_9_negated_goal_bmc_14.smt2,131,46805,357.29007633587787
247,../blocksworld/blocksworld_from_17_2_3_to_8_7_7_negated_goal_bmc_13.smt2,124,48425,390.5241935483871
248,../blocksworld/blocksworld_from_0_0_21_to_10_8_3_negated_goal_bmc_41.smt2,320,307514,960.98125
249,../blocksworld/blocksworld_from_9_10_3_to_1_0_21_negated_goal_bmc_30.smt2,243,180141,741.320987654321
250,../blocksworld/blocksworld_from_6_9_0_to_14_0_1_negated_goal_bmc_4.smt2,61,9540,156.39344262295083
251,../blocksworld/blocksworld_from_10_0_0_to_7_3_0_negated_goal_bmc_6.smt2,75,12157,162.09333333333333
252,../blocksworld/blocksworld_from_2_0_5_to_2_1_4_negated_goal_bmc_2.smt2,47,3152,67.06382978723404
253,../blocksworld/blocksworld_from_5_2_3_to_9_0_1_negated_goal_bmc_2.smt2,47,3821,81.29787234042553
254,../blocksworld/blocksworld_from_15_2_6_to_18_3_2_negated_goal_bmc_15.smt2,138,60568,438.8985507246377
255,../blocksworld/blocksworld_from_24_1_0_to_8_1_16_negated_goal_bmc_30.smt2,243,185226,762.2469135802469
256,../blocksworld/blocksworld_from_21_1_2_to_14_3_7_negated_goal_bmc_22.smt2,187,109748,586.8877005347593
257,../blocksworld/blocksworld_from_8_6_9_to_13_1_9_negated_goal_bmc_27.smt2,222,152392,686.4504504504505
258,../blocksworld/blocksworld_from_3_4_6_to_1_9_3_negated_goal_bmc_19.smt2,166,74799,450.59638554216866
259,../blocksworld/blocksworld_from_11_4_8_to_17_1_5_negated_goal_bmc_32.smt2,257,202892,789.4630350194552
260,../blocksworld/blocksworld_from_9_4_1_to_0_13_1_negated_goal_bmc_23.smt2,194,105305,542.8092783505155
261,../blocksworld/blocksworld_from_23_1_0_to_10_1_13_negated_goal_bmc_25.smt2,208,135663,652.2259615384615
262,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_23.smt2,194,109190,562.8350515463917
263,../blocksworld/blocksworld_from_12_0_7_to_18_0_1_negated_goal_bmc_7.smt2,82,20108,245.21951219512195
264,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_8.smt2,89,22490,252.69662921348313
265,../blocksworld/blocksworld_from_11_0_10_to_18_1_2_negated_goal_bmc_9.smt2,96,28858,300.6041666666667
266,../blocksworld/blocksworld_from_17_2_1_to_19_1_0_negated_goal_bmc_1.smt2,40,4995,124.875
267,../blocksworld/blocksworld_from_4_19_1_to_0_8_16_negated_goal_bmc_6.smt2,75,19459,259.4533333333333
268,../blocksworld/blocksworld_from_5_0_1_to_1_1_4_negated_goal_bmc_5.smt2,68,8362,122.97058823529412
269,../blocksworld/blocksworld_from_4_3_0_to_5_1_1_negated_goal_bmc_3.smt2,54,4789,88.68518518518519
270,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_11.smt2,110,41549,377.7181818181818
271,../blocksworld/blocksworld_from_5_5_0_to_7_0_3_negated_goal_bmc_5.smt2,68,10021,147.36764705882354
272,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_6.smt2,75,16321,217.61333333333334
273,../blocksworld/blocksworld_from_4_0_5_to_8_0_1_negated_goal_bmc_1.smt2,40,2363,59.075
274,../blocksworld/blocksworld_from_14_0_3_to_12_4_1_negated_goal_bmc_19.smt2,166,79734,480.32530120481925
275,../blocksworld/blocksworld_from_1_7_5_to_6_4_3_negated_goal_bmc_17.smt2,152,62722,412.64473684210526
276,../blocksworld/blocksworld_from_16_4_2_to_16_3_3_negated_goal_bmc_8.smt2,89,25525,286.7977528089888
277,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_13.smt2,124,45021,363.0725806451613
278,../blocksworld/blocksworld_from_7_4_13_to_4_14_6_negated_goal_bmc_8.smt2,89,26795,301.0674157303371
279,../blocksworld/blocksworld_from_8_2_1_to_10_1_0_negated_goal_bmc_11.smt2,110,30065,273.3181818181818
280,../blocksworld/blocksworld_from_2_5_13_to_12_7_1_negated_goal_bmc_1.smt2,40,4995,124.875
281,../blocksworld/blocksworld_from_2_0_5_to_2_1_4_negated_goal_bmc_0.smt2,33,1000,30.303030303030305
282,../blocksworld/blocksworld_from_5_5_0_to_10_0_0_negated_goal_bmc_13.smt2,124,38597,311.26612903225805
283,../blocksworld/blocksworld_from_3_1_20_to_23_0_1_negated_goal_bmc_24.smt2,201,126955,631.6169154228855
284,../blocksworld/blocksworld_from_0_7_3_to_8_1_1_negated_goal_bmc_11.smt2,110,29725,270.22727272727275
285,../blocksworld/blocksworld_from_1_24_0_to_9_16_0_negated_goal_bmc_1.smt2,40,6315,157.875
286,../blocksworld/blocksworld_from_4_0_5_to_8_0_1_negated_goal_bmc_14.smt2,131,42247,322.4961832061069
287,../blocksworld/blocksworld_from_5_1_10_to_4_9_3_negated_goal_bmc_24.smt2,201,115252,573.3930348258707
288,../blocksworld/blocksworld_from_0_0_21_to_10_8_3_negated_goal_bmc_35.smt2,278,232802,837.4172661870504
289,../blocksworld/blocksworld_from_12_0_3_to_8_3_4_negated_goal_bmc_15.smt2,138,52605,381.19565217391306
290,../blocksworld/blocksworld_from_10_5_8_to_4_10_9_negated_goal_bmc_23.smt2,194,116501,600.520618556701
291,../blocksworld/blocksworld_from_6_2_14_to_12_6_4_negated_goal_bmc_34.smt2,271,222294,820.2730627306273
292,../blocksworld/blocksworld_from_12_1_1_to_5_7_2_negated_goal_bmc_3.smt2,54,6669,123.5
293,../blocksworld/blocksworld_from_12_7_0_to_11_3_5_negated_goal_bmc_1.smt2,40,4464,111.6
294,../blocksworld/blocksworld_from_5_7_5_to_8_8_1_negated_goal_bmc_15.smt2,138,54886,397.72463768115944
295,../blocksworld/blocksworld_from_6_20_0_to_1_12_13_negated_goal_bmc_37.smt2,292,266709,913.3869863013699
296,../blocksworld/blocksworld_from_6_4_13_to_0_16_7_negated_goal_bmc_23.smt2,194,117176,604.0
297,../blocksworld/blocksworld_from_9_1_7_to_11_1_5_negated_goal_bmc_29.smt2,236,162014,686.5
298,../blocksworld/blocksworld_from_11_6_0_to_8_0_9_negated_goal_bmc_26.smt2,215,134306,624.6790697674419
299,../blocksworld/blocksworld_from_3_4_1_to_7_0_1_negated_goal_bmc_0.smt2,33,1119,33.90909090909091
300,../blocksworld/blocksworld_from_11_0_1_to_11_1_0_negated_goal_bmc_14.smt2,131,45119,344.41984732824426
301,../blocksworld/blocksworld_from_1_6_8_to_6_3_6_negated_goal_bmc_19.smt2,166,76973,463.6927710843373
302,../blocksworld/blocksworld_from_13_3_3_to_3_11_5_negated_goal_bmc_14.smt2,131,51160,390.53435114503816
303,../blocksworld/blocksworld_from_4_10_4_to_15_0_3_negated_goal_bmc_35.smt2,278,227093,816.8812949640288
304,../blocksworld/blocksworld_from_7_3_1_to_5_6_0_negated_goal_bmc_13.smt2,124,39372,317.51612903225805
305,../blocksworld/blocksworld_from_8_6_1_to_8_1_6_negated_goal_bmc_25.smt2,208,122165,587.3317307692307
306,../blocksworld/blocksworld_from_5_2_5_to_10_1_1_negated_goal_bmc_13.smt2,124,39764,320.6774193548387
307,../blocksworld/blocksworld_from_15_6_4_to_10_2_13_negated_goal_bmc_47.smt2,362,400106,1105.2651933701657
308,../blocksworld/blocksworld_from_15_3_0_to_3_5_10_negated_goal_bmc_35.smt2,278,227093,816.8812949640288
309,../blocksworld/blocksworld_from_6_1_11_to_6_0_12_negated_goal_bmc_10.smt2,103,30309,294.2621359223301
